DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
14.316667,0.002526,,,,,,
14.333333,0.002454,,,,,,
14.35,0.002552,,,,,,
14.366667,0.00245,,,,,,
14.383333,0.002328,,,,,,
14.4,0.002216,,,,,,
14.416667,0.002024,,,,,,
14.433333,0.001962,,,,,,
14.45,0.00179,,,,,,
14.466667,0.001359,,,,,,
14.483333,0.000907,,,,,,
14.5,0.000684,,,,,,
14.516667,0.000632,,,,,,
14.533333,0.00055,,,,,,
14.55,0.000498,,,,,,
14.566667,0.000396,,,,,,
14.583333,0.000374,,,,,,
14.6,0.000322,,,,,,
14.616667,-0.000021,,,,,,
14.633333,-0.000223,,,,,,
14.65,-0.000525,,,,,,
14.666667,-0.000557,,,,,,
14.683333,-0.000529,,,,,,
14.7,-0.000451,,,,,,
14.716667,-0.000163,,,,,,
14.733333,0.000034,,,,,,
14.75,-0.000068,,,,,,
14.766667,-0.00017,,,,,,
14.783333,-0.000062,,,,,,
14.8,0.000226,,,,,,
14.816667,0.000384,,,,,,
14.833333,0.000502,,,,,,
14.85,0.000439,,,,,,
14.866667,0.000287,,,,,,
14.883333,0.000525,,,,,,
14.9,0.000843,,,,,,
14.916667,0.000611,,,,,,
14.933333,0.000459,,,,,,
14.95,0.000217,,,,,,
14.966667,0.000275,,,,,,
14.983333,0.000552,,,,,,
15,0.00051,,,,,,
15.016667,0.000348,,,,,,
15.033333,0.000066,,,,,,
15.05,-0.000397,,,,,,
15.066667,-0.000469,,,,,,
15.083333,-0.000651,,,,,,
15.1,-0.000733,,,,,,
15.116667,-0.000676,,,,,,
15.133333,-0.000448,,,,,,
15.15,-0.00022,,,,,,
15.166667,-0.000102,,,,,,
15.183333,-0.000305,,,,,,
15.2,-0.000067,,,,,,
15.216667,0.000121,,,,,,
15.233333,0.000068,,,,,,
15.25,0.000316,,,,,,
15.266667,0.000024,,,,,,
15.283333,0.000132,,,,,,
15.3,0.000469,,,,,,
15.316667,0.000417,,,,,,
15.333333,0.000225,,,,,,
15.35,-0.000047,,,,,,
15.366667,0.00012,,,,,,
15.383333,0.000268,,,,,,
15.4,0.000126,,,,,,
15.416667,0.000054,,,,,,
15.433333,0.000131,,,,,,
15.45,0.000329,,,,,,
15.466667,0.000257,,,,,,
15.483333,0.000065,,,,,,
15.5,-0.000328,,,,,,
