DP_X,DP_Y,Baseline_X,Baseline_Y,Fit_X,Fit_Y,NDH_X,NDH_Y
14.266667,-0.000099,,,,,,
14.283333,-0.000136,,,,,,
14.3,-0.000253,,,,,,
14.316667,-0.000379,,,,,,
14.333333,-0.000286,,,,,,
14.35,-0.000463,,,,,,
14.366667,-0.000459,,,,,,
14.383333,-0.000396,,,,,,
14.4,-0.000423,,,,,,
14.416667,-0.000439,,,,,,
14.433333,-0.000806,,,,,,
14.45,-0.000823,,,,,,
14.466667,-0.00062,,,,,,
14.483333,-0.000246,,,,,,
14.5,-0.000133,,,,,,
14.516667,-0.00031,,,,,,
14.533333,-0.000467,,,,,,
14.55,-0.000554,,,,,,
14.566667,-0.000511,,,,,,
14.583333,-0.000438,,,,,,
14.6,-0.000495,,,,,,
14.616667,-0.000342,,,,,,
14.633333,-0.000289,,,,,,
14.65,-0.000336,,,,,,
14.666667,-0.000193,,,,,,
14.683333,-0.000089,,,,,,
14.7,0.000134,,,,,,
14.716667,0.000537,,,,,,
14.733333,0.00068,,,,,,
14.75,0.000593,,,,,,
14.766667,0.000516,,,,,,
14.783333,0.000389,,,,,,
14.8,0.000312,,,,,,
14.816667,0.000555,,,,,,
14.833333,0.000848,,,,,,
14.85,0.001061,,,,,,
14.866667,0.001184,,,,,,
14.883333,0.001037,,,,,,
14.9,0.00094,,,,,,
14.916667,0.001014,,,,,,
14.933333,0.001137,,,,,,
14.95,0.00091,,,,,,
14.966667,0.000863,,,,,,
14.983333,0.000926,,,,,,
15,0.000979,,,,,,
15.016667,0.000732,,,,,,
15.033333,0.000655,,,,,,
15.05,0.000538,,,,,,
15.066667,0.000791,,,,,,
15.083333,0.000924,,,,,,
15.1,0.001017,,,,,,
15.116667,0.00129,,,,,,
15.133333,0.001563,,,,,,
15.15,0.001616,,,,,,
15.166667,0.001249,,,,,,
15.183333,0.000861,,,,,,
15.2,0.000574,,,,,,
15.216667,0.000307,,,,,,
15.233333,0.00031,,,,,,
15.25,0.000533,,,,,,
15.266667,0.000466,,,,,,
15.283333,0.000289,,,,,,
15.3,0.000622,,,,,,
15.316667,0.000945,,,,,,
15.333333,0.000748,,,,,,
15.35,0.000111,,,,,,
15.366667,-0.000046,,,,,,
15.383333,0.000917,,,,,,
15.4,0.00116,,,,,,
15.416667,0.000483,,,,,,
15.433333,0.000136,,,,,,
15.45,0.000139,,,,,,
15.466667,0.000072,,,,,,
15.483333,-0.000005,,,,,,
15.5,-0.000352,,,,,,
